"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"FinalProject.nlogo"
"Effect of Water Density on Dengue Spread (20% density)"
"05/27/2025 01:09:35:721 +0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","35","0","35"
"[run number]","init-total-humans","init-n-turtles-infected","water-density","init-total-mosquitoes","max-ticks","[step]","mosquito_to_human_rate","human_to_mosquito_rate","total-mosquitoes","mosquito-death-toll","cur-human-population","%infected-humans","%recovered-humans","total-larvae","total-hatched-larvae"
"5","500","10","20","5000","100","98","42.278571428571425","13.435714285714287","6104","6082","312","0.4","62.4","11887","1104"
"5","500","10","20","5000","100","99","42.278571428571425","13.435714285714287","6104","6088","312","0.4","62.4","11887","1104"
"5","500","10","20","5000","100","100","42.27253249535781","13.433795172118268","6104","6091","312","0.4","62.4","11887","1104"
"5","500","10","20","5000","100","101","42.280776920879745","13.431876606683804","6104","6091","312","0.4","62.4","11887","1104"
"3","500","10","20","5000","100","44","43.84116074837724","15.204276441389844","6014","5377","313","27.400000000000002","62.6","11805","1014"
"4","500","10","20","5000","100","22","26.601178781925345","16.728880157170924","5653","3685","428","75","84.6","7840","653"
"3","500","10","20","5000","100","45","44.130814174064795","15.1377190985659","6016","5427","311","25","62.2","11805","1016"
"6","500","10","20","5000","100","27","32.28515276040736","15.97284259424692","5803","4514","373","71.8","74.4","9517","803"
"3","500","10","20","5000","100","46","44.3311428355616","15.069113981418536","6019","5463","311","24","62.2","11864","1019"
"3","500","10","20","5000","100","47","44.57297378502216","14.985352662810786","6026","5495","309","23","61.8","11982","1026"
"8","500","10","20","5000","100","22","29.61266933791261","16.905170768937225","5755","3670","406","76.4","80.4","10196","755"
"3","500","10","20","5000","100","48","44.76752877859172","14.934967857676785","6044","5545","309","21.4","61.8","11982","1044"
"6","500","10","20","5000","100","28","33.036501498853816","15.887850467289718","5824","4683","369","71.2","73.8","9836","824"
"3","500","10","20","5000","100","49","44.89719904648391","14.913587604290823","6058","5604","307","18.6","61.4","11982","1058"
"3","500","10","20","5000","100","50","45.03448787361863","14.88541125862197","6063","5637","307","18","61.4","11982","1063"
"3","500","10","20","5000","100","51","45.182724252491695","14.824658545588779","6070","5661","307","16.8","61.4","11982","1070"
"3","500","10","20","5000","100","52","45.26106487959349","14.809632520804183","6079","5686","306","15","61.199999999999996","12109","1079"
"6","500","10","20","5000","100","29","33.55142632818634","15.894617464887029","5854","4847","361","68.60000000000001","72.2","9980","854"
"6","500","10","20","5000","100","30","34.12739513205593","15.846711548420508","5872","5000","358","66.2","71.6","9980","872"
"3","500","10","20","5000","100","53","45.36846741045215","14.790076335877863","6080","5706","306","13.4","61.199999999999996","12109","1080"
"7","500","10","20","5000","100","23","28.659357568763223","16.445470282746683","5712","3820","404","72.8","80","9298","712"
"4","500","10","20","5000","100","23","28.016910069177552","16.516141429669485","5668","3841","420","74.6","83.6","7893","668"
"2","500","10","20","5000","100","19","23.45189629312192","18.02014141847011","5654","3145","444","78.4","85.6","8635","654"
"1","500","10","20","5000","100","21","26.01186140880241","16.93892414941213","5535","3503","397","74.4","79","7419","535"
"6","500","10","20","5000","100","31","34.70015376729882","15.778233384589099","5882","5000","355","64","71","9980","882"
"3","500","10","20","5000","100","54","45.49707602339181","14.75877192982456","6083","5721","306","13.200000000000001","61.199999999999996","12109","1083"
"3","500","10","20","5000","100","55","45.55004377006128","14.743215640501898","6084","5743","305","11.799999999999999","61","12159","1084"
"6","500","10","20","5000","100","32","35.15413279132791","15.752032520325205","5902","5000","347","60.6","69.39999999999999","10084","902"
"3","500","10","20","5000","100","56","45.65217391304348","14.70117783917406","6088","5760","305","10.4","61","12250","1088"
"3","500","10","20","5000","100","57","45.749692006667146","14.68222334951808","6090","5783","305","9.2","61","12250","1090"
"3","500","10","20","5000","100","58","45.78269675925926","14.662905092592593","6093","5806","305","8.4","61","12313","1093"
"3","500","10","20","5000","100","59","45.86189479760445","14.633090410563533","6098","5837","305","7.8","61","12313","1098"
"4","500","10","20","5000","100","24","29.473091011552548","16.295670141823987","5688","4021","414","73.8","82.8","8064","688"
"3","500","10","20","5000","100","60","45.92784618708144","14.603586087707928","6103","5861","304","7.000000000000001","60.8","12313","1103"
"6","500","10","20","5000","100","33","35.722669349429914","15.669014084507044","5918","5000","344","58.199999999999996","68.8","10266","918"
"3","500","10","20","5000","100","61","45.94419674960449","14.58363296418812","6107","5882","303","6","60.6","12391","1107"
"8","500","10","20","5000","100","23","31.097447363517794","16.675982858207565","5781","3807","398","75.6","79.2","10277","781"
"3","500","10","20","5000","100","62","45.996556177356865","14.557325297747168","6110","5891","303","5.800000000000001","60.6","12456","1110"
"3","500","10","20","5000","100","63","46.03265539959897","14.53022056717273","6113","5902","303","5.6000000000000005","60.6","12598","1113"
"3","500","10","20","5000","100","64","46.03061078529538","14.511514804748963","6117","5911","303","5.4","60.6","12598","1117"
"3","500","10","20","5000","100","65","46.07311152363273","14.48664857918035","6122","5924","303","5.2","60.6","12598","1122"
"7","500","10","20","5000","100","24","29.95573971183727","16.272718711743103","5736","3994","393","71.8","78.2","9781","736"
"3","500","10","20","5000","100","66","46.08695652173913","14.476122594440485","6128","5936","303","4.3999999999999995","60.6","12632","1128"
"6","500","10","20","5000","100","34","36.36363636363637","15.587967183226983","5925","5000","340","55.00000000000001","68","10266","925"
"3","500","10","20","5000","100","67","46.07661634861863","14.461691825690687","6139","5944","303","3.8","60.6","12632","1139"
"3","500","10","20","5000","100","68","46.088193456614505","14.445234708392604","6143","5958","303","2.8000000000000003","60.6","12632","1143"
"3","500","10","20","5000","100","69","46.10905992615734","14.420619142289123","6148","5970","303","2.6","60.6","12732","1148"
"1","500","10","20","5000","100","22","27.6152752386756","16.697135892748324","5562","3659","390","73","77.60000000000001","7676","562"
"3","500","10","20","5000","100","70","46.10256046528123","14.405276969997871","6152","5980","303","2.4","60.6","12732","1152"
"3","500","10","20","5000","100","71","46.09280906836698","14.388947927736451","6153","5991","303","1.7999999999999998","60.6","12732","1153"
"3","500","10","20","5000","100","72","46.09126282278033","14.368588609833747","6153","5997","303","1.2","60.6","12817","1153"
"3","500","10","20","5000","100","73","46.07067137809187","14.353356890459365","6158","6005","303","1.2","60.6","12817","1158"
"2","500","10","20","5000","100","20","25.523316062176164","17.7720207253886","5691","3299","433","77.4","84.39999999999999","8912","691"
"3","500","10","20","5000","100","74","46.04687279401384","14.33714527742482","6162","6014","302","0.8","60.4","12817","1162"
"3","500","10","20","5000","100","75","46.030738860688096","14.318950930626057","6164","6016","302","0.8","60.4","12898","1164"
"4","500","10","20","5000","100","25","30.635944700460833","16.110599078341014","5699","4184","404","73.2","80.80000000000001","8243","699"
"6","500","10","20","5000","100","35","36.88618820824438","15.486943668911152","5935","5026","336","51.4","67.2","10391","935"
"3","500","10","20","5000","100","76","45.99141268388822","14.295769690997396","6168","6019","301","0.6","60.199999999999996","12898","1168"
"3","500","10","20","5000","100","77","45.98565804274466","14.278683914510687","6169","6026","301","0.8","60.199999999999996","12898","1169"
"3","500","10","20","5000","100","78","45.97119775201967","14.267650158061118","6172","6044","301","0.8","60.199999999999996","12898","1172"
"3","500","10","20","5000","100","79","45.94006596954172","14.2536318338129","6179","6058","301","0.6","60.199999999999996","12898","1179"
"3","500","10","20","5000","100","80","45.92945796227473","14.24163803379847","6182","6063","300","0.4","60","12898","1182"
"3","500","10","20","5000","100","81","45.91014228639518","14.235648699796732","6184","6070","300","0.4","60","12898","1184"
"3","500","10","20","5000","100","82","45.87155963302752","14.223685132012045","6185","6079","300","0.4","60","12898","1185"
"3","500","10","20","5000","100","83","45.860452096017916","14.213730841906361","6186","6080","300","0.2","60","12898","1186"
"3","500","10","20","5000","100","84","45.82837960696553","14.203790474858383","6186","6083","300","0.2","60","12898","1186"
"3","500","10","20","5000","100","85","45.80595554312875","14.196840486509158","6186","6084","300","0.2","60","12898","1186"
"6","500","10","20","5000","100","36","37.43189395787591","15.393998536228349","5945","5044","335","48.6","67","10466","945"
"7","500","10","20","5000","100","25","31.335853231308196","16.01364432561999","5752","4175","386","70.8","76.8","10018","752"
"3","500","10","20","5000","100","86","45.79928765975277","14.183951393253718","6186","6088","300","0.2","60","12898","1186"
"3","500","10","20","5000","100","87","45.7743038593063","14.174052620559705","6186","6090","300","0.2","60","12898","1186"
"3","500","10","20","5000","100","88","45.7391910739191","14.163179916317992","6186","6093","300","0.2","60","12898","1186"
"3","500","10","20","5000","100","89","45.71488294314381","14.15133779264214","6186","6098","300","0.2","60","12898","1186"
"3","500","10","20","5000","100","90","45.68305249965186","14.141484472914637","6186","6103","300","0.2","60","12898","1186"
"3","500","10","20","5000","100","91","45.648090169067004","14.130661657274054","6186","6107","300","0.2","60","12898","1186"
"3","500","10","20","5000","100","92","45.627085650723025","14.119855394883205","6186","6110","300","0.2","60","12898","1186"
"3","500","10","20","5000","100","93","45.61184073379195","14.112987283718992","6186","6113","300","0","60","12898","1186"
"8","500","10","20","5000","100","24","32.50545851528384","16.475618631732168","5816","3980","388","74.2","77.2","10560","816"
"4","500","10","20","5000","100","26","31.584679615175165","15.955708840079868","5719","4374","399","73","79.80000000000001","8243","719"
"1","500","10","20","5000","100","23","29.063648098500643","16.4829709065634","5592","3815","377","71.8","75.2","7826","592"
"6","500","10","20","5000","100","37","38.06612501005551","15.260236505510418","5957","5071","331","44","66.2","10540","957"
"2","500","10","20","5000","100","21","27.44270205066345","17.53116204262163","5727","3480","425","77.2","83.2","8953","727"
"3","500","10","20","5000","100","94","45.57700319400083","14.102208026662963","6186","6117","300","0","60","12898","1186"
"3","500","10","20","5000","100","95","45.55863983344899","14.094378903539209","6186","6122","300","0","60","12898","1186"
"3","500","10","20","5000","100","96","45.54283732223379","14.089490114464102","6186","6128","300","0","60","12898","1186"
"7","500","10","20","5000","100","26","32.24341507720254","15.876475930971845","5782","4341","381","71.2","76","10171","782"
"3","500","10","20","5000","100","97","45.52704576976422","14.084604715672677","6186","6139","300","0","60","12898","1186"
"3","500","10","20","5000","100","98","45.514420410427064","14.080698835274545","6186","6143","300","0","60","12959","1186"
"3","500","10","20","5000","100","99","45.50873301912947","14.076795120598836","6186","6148","300","0","60","12959","1186"
"3","500","10","20","5000","100","100","45.4992723996951","14.07386875476405","6186","6152","300","0","60","12959","1186"
"3","500","10","20","5000","100","101","45.49044056525353","14.06899418121363","6186","6153","300","0","60","12959","1186"
"6","500","10","20","5000","100","38","38.4768899177776","15.191187036002235","5962","5116","329","40.400000000000006","65.8","10540","962"
"4","500","10","20","5000","100","27","32.48031496062992","15.765926986399428","5728","4538","392","72.39999999999999","78.4","8340","728"
"1","500","10","20","5000","100","24","30.372604338943475","16.266173752310536","5617","3981","368","69.8","73.4","7914","617"
"8","500","10","20","5000","100","25","33.772593713827796","16.294185735909537","5859","4135","381","73","76","10717","859"
"6","500","10","20","5000","100","39","38.952200063311174","15.0997150997151","5966","5160","329","39.800000000000004","65.8","10804","966"
"4","500","10","20","5000","100","28","33.25677943644554","15.643494390954862","5740","4691","382","71.2","76.4","8388","740"
"7","500","10","20","5000","100","27","33.100733583825374","15.789944533905887","5808","4496","373","71","74.4","10233","808"
"6","500","10","20","5000","100","40","39.370140579596324","15.008246289169874","5974","5202","328","36.6","65.60000000000001","10868","974"
"4","500","10","20","5000","100","29","33.83780946548858","15.545446592599072","5752","4844","380","70.19999999999999","76","8518","752"
"1","500","10","20","5000","100","25","31.538755250095456","16.10347460862925","5644","4152","362","68.8","72.2","8259","644"
"2","500","10","20","5000","100","22","29.095354523227385","17.339853300733495","5752","3646","413","76.6","81.8","9047","752"
"6","500","10","20","5000","100","41","39.72527901350191","14.914539920393349","5978","5251","328","34","65.60000000000001","11004","978"
"8","500","10","20","5000","100","26","34.69655836763289","16.18355372624573","5898","4286","373","72","74.4","10874","898"
"4","500","10","20","5000","100","30","34.34168327988212","15.480627546155844","5768","5000","377","68","75.4","8549","768"
"7","500","10","20","5000","100","28","33.98854120758043","15.645658880564126","5843","4670","365","69.8","73","10493","843"
"6","500","10","20","5000","100","42","40.077489345215035","14.831460674157304","5980","5303","327","30.2","65.4","11148","980"
"4","500","10","20","5000","100","31","34.83715734295781","15.407751138609607","5780","5000","371","64.8","74.2","8549","780"
"1","500","10","20","5000","100","26","32.39026224269198","16.04474104709089","5669","4323","351","66.8","70","8409","669"
"6","500","10","20","5000","100","43","40.42667898952557","14.748921749845964","5992","5331","326","28.799999999999997","65.2","11413","992"
"4","500","10","20","5000","100","32","35.29963344983377","15.318387179268605","5791","5000","363","60.8","72.6","8580","791"
"7","500","10","20","5000","100","29","34.57145348330282","15.589850902432644","5863","4840","361","69.19999999999999","72.2","10551","863"
"2","500","10","20","5000","100","23","30.692974930893147","17.090839767419695","5785","3821","402","76","80","9251","785"
"8","500","10","20","5000","100","27","35.577750990184256","16.127087997244704","5919","4463","365","70","72.8","11210","919"
"6","500","10","20","5000","100","44","40.70328660078143","14.693940090400673","5998","5382","324","27.200000000000003","64.8","11413","998"
"4","500","10","20","5000","100","33","35.8060155457925","15.250084488002704","5799","5000","361","57.8","72.2","8631","799"
"7","500","10","20","5000","100","30","35.03845156830554","15.562084161410178","5892","5000","356","67","71.2","10613","892"
"1","500","10","20","5000","100","27","33.129119094031374","15.947275596398402","5688","4470","337","64.2","67.2","8877","688"
"6","500","10","20","5000","100","45","41.01568448302116","14.633774935282473","6008","5419","324","25.2","64.8","11498","1008"
"4","500","10","20","5000","100","34","36.25922199865862","15.149228705566733","5804","5000","354","53","70.8","8809","804"
"6","500","10","20","5000","100","46","41.297600121129534","14.565826330532214","6020","5449","320","23","64","11498","1020"
"7","500","10","20","5000","100","31","35.59582834672594","15.532569670029064","5905","5000","351","65","70.19999999999999","10613","905"
"8","500","10","20","5000","100","28","36.412951347686054","16.03661637565689","5950","4632","356","68","71","11210","950"
"4","500","10","20","5000","100","35","36.67082813150229","15.072825634623388","5807","5014","353","49.2","70.6","8879","807"
"6","500","10","20","5000","100","47","41.54993221870764","14.49766531104082","6037","5482","319","21.8","63.800000000000004","11498","1037"
"1","500","10","20","5000","100","28","33.8042381432896","15.842583249243189","5703","4663","332","63.2","66.2","9040","703"
"2","500","10","20","5000","100","24","32.07301173402868","16.91190165766437","5820","3968","387","73.6","77","9419","820"
"4","500","10","20","5000","100","36","37.122088220716996","14.976044936395175","5815","5041","351","46.2","70.19999999999999","8879","815"
"7","500","10","20","5000","100","32","36.08334745044892","15.492122649500253","5924","5000","348","63.800000000000004","69.6","10790","924"
"6","500","10","20","5000","100","48","41.78030870672861","14.431290274239473","6044","5507","319","21.2","63.800000000000004","11639","1044"
"4","500","10","20","5000","100","37","37.49076885205547","14.901124148683023","5817","5070","349","44","69.8","9051","817"
"8","500","10","20","5000","100","29","36.9634473507713","15.995975855130784","5968","4815","353","66.8","70.39999999999999","11210","968"
"1","500","10","20","5000","100","29","34.38692098092643","15.749318801089917","5722","4828","327","60.4","65.2","9189","722"
"7","500","10","20","5000","100","33","36.58782083543029","15.450427780573731","5937","5000","342","59","68.4","10790","937"
"6","500","10","20","5000","100","49","41.97494033412888","14.39439140811456","6055","5525","317","19.8","63.4","11639","1055"
"4","500","10","20","5000","100","38","37.85877364644488","14.815720808871493","5822","5109","347","42.199999999999996","69.39999999999999","9121","822"
"1","500","10","20","5000","100","30","34.80533525594809","15.708363374188897","5745","5000","321","58.599999999999994","64.2","9417","745"
"2","500","10","20","5000","100","25","33.27249498083592","16.736630772038694","5841","4127","382","72.8","76","9582","841"
"6","500","10","20","5000","100","50","42.143175404723","14.362097133521463","6057","5552","316","18.8","63.2","11639","1057"
"8","500","10","20","5000","100","30","37.51970136872667","15.918705931148903","5989","5000","352","65.4","70.19999999999999","11278","989"
"7","500","10","20","5000","100","34","37.167994687915005","15.363545816733067","5946","5000","339","56.599999999999994","67.80000000000001","10861","946"
"4","500","10","20","5000","100","39","38.25720764496275","14.723032069970845","5828","5160","343","37.2","68.60000000000001","9121","828"
"6","500","10","20","5000","100","51","42.33981228290592","14.330056906363167","6059","5587","316","18.8","63.2","11813","1059"
"1","500","10","20","5000","100","31","35.164638511095205","15.703292770221905","5772","5000","318","57.4","63.6","9477","772"
"4","500","10","20","5000","100","40","38.59832635983263","14.652397811393628","5832","5208","340","34.8","68","9214","832"
"8","500","10","20","5000","100","31","38.164370078740156","15.789041994750654","6006","5000","349","63.6","69.8","11410","1006"
"6","500","10","20","5000","100","52","42.52171352863242","14.272044751950538","6062","5613","316","16.400000000000002","63.2","11843","1062"
"7","500","10","20","5000","100","35","37.711794703076166","15.24099358447113","5950","5020","336","51.4","67.2","10861","950"
"4","500","10","20","5000","100","41","38.883996477463775","14.578496517492596","5846","5266","335","31","67","9320","846"
"6","500","10","20","5000","100","53","42.659137577002056","14.234379583455558","6065","5653","314","15.4","62.8","11907","1065"
"1","500","10","20","5000","100","32","35.621784637218376","15.664360475430195","5797","5000","316","55.2","63.2","9843","797"
"2","500","10","20","5000","100","26","34.40186246418338","16.54727793696275","5869","4274","375","71.39999999999999","74.6","9730","869"
"4","500","10","20","5000","100","42","39.173369435374696","14.501871466114519","5851","5325","334","27.6","66.8","9537","851"
"6","500","10","20","5000","100","54","42.805991962002196","14.198027036901717","6065","5700","313","13.200000000000001","62.6","11997","1065"
"7","500","10","20","5000","100","36","38.21250917393787","15.14311343064503","5958","5044","334","48.4","66.8","10980","958"
"8","500","10","20","5000","100","32","38.63913502967238","15.722299000081295","6019","5000","348","61","69.6","11729","1019"
"4","500","10","20","5000","100","43","39.44074778200253","14.45659062103929","5857","5369","332","25.6","66.4","9602","857"
"6","500","10","20","5000","100","55","42.913328477785875","14.173343044428261","6075","5738","312","13.4","62.4","12090","1075"
"1","500","10","20","5000","100","33","36.11746087568138","15.58818357657816","5815","5000","312","51.4","62.4","9843","815"
"6","500","10","20","5000","100","56","43.015907605142736","14.142514709086948","6082","5770","310","12","62","12090","1082"
"4","500","10","20","5000","100","44","39.609979472603825","14.432338544133902","5863","5406","330","23.599999999999998","66","9650","863"
"7","500","10","20","5000","100","37","38.74798061389338","15.032310177705977","5967","5080","331","46.400000000000006","66.2","11083","967"
"6","500","10","20","5000","100","57","43.07971014492754","14.108695652173914","6088","5803","310","11.799999999999999","62","12169","1088"
"4","500","10","20","5000","100","45","39.8097932877466","14.391259922974143","5871","5450","330","22.6","66","9736","871"
"6","500","10","20","5000","100","58","43.15043735993638","14.103954312152101","6099","5824","309","10.8","61.8","12169","1099"
"1","500","10","20","5000","100","34","36.48660441574309","15.56854873898246","5832","5000","307","47.599999999999994","61.4","10169","832"
"8","500","10","20","5000","100","33","39.18853646755756","15.617452906134277","6031","5000","343","57.99999999999999","68.60000000000001","11971","1031"
"2","500","10","20","5000","100","27","35.32992237120677","16.337332392378265","5885","4453","370","69.6","73.6","9849","885"
"6","500","10","20","5000","100","59","43.202307969707896","14.085827623512442","6106","5854","309","9.6","61.8","12169","1106"
"4","500","10","20","5000","100","46","39.99530295913574","14.34945984030061","5883","5483","329","22.6","65.8","9945","883"
"6","500","10","20","5000","100","60","43.243632177291694","14.081162757231255","6111","5872","307","8.4","61.4","12169","1111"
"4","500","10","20","5000","100","47","40.148263753413964","14.319157237612174","5890","5507","329","21.6","65.8","9945","890"
"6","500","10","20","5000","100","61","43.30341113105924","14.053859964093357","6120","5882","307","8.200000000000001","61.4","12169","1120"
"1","500","10","20","5000","100","35","36.946366782006926","15.501730103806228","5849","5022","301","45.2","60.199999999999996","10209","849"
"7","500","10","20","5000","100","38","39.154839227006654","14.962713495309119","5976","5124","331","42.8","66.2","11329","976"
"4","500","10","20","5000","100","48","40.278317655290365","14.28127186503926","5894","5549","328","19.400000000000002","65.60000000000001","10026","894"
"6","500","10","20","5000","100","62","43.32616487455197","14.03584229390681","6122","5902","307","7.199999999999999","61.4","12169","1122"
"8","500","10","20","5000","100","34","39.80582524271845","15.51010663695687","6036","5000","341","56.2","68.2","12143","1036"
"6","500","10","20","5000","100","63","43.38529748283753","14.001716247139587","6123","5918","307","6.2","61.4","12246","1123"
"4","500","10","20","5000","100","49","40.395348837209305","14.248062015503876","5898","5574","328","18.4","65.60000000000001","10026","898"
"6","500","10","20","5000","100","64","43.39663049685894","13.977727013135352","6123","5925","307","5.4","61.4","12246","1123"
"1","500","10","20","5000","100","36","37.4002574002574","15.418275418275417","5878","5046","297","40.400000000000006","59.4","10264","878"
"2","500","10","20","5000","100","28","36.14132799582282","16.1778783395701","5900","4640","363","67.60000000000001","72.39999999999999","9919","900"
"6","500","10","20","5000","100","65","43.39770540867954","13.952825482790566","6124","5935","307","5.4","61.4","12246","1124"
"4","500","10","20","5000","100","50","40.51044083526682","14.215003866976025","5911","5597","328","18","65.60000000000001","10089","911"
"7","500","10","20","5000","100","39","39.62774419344575","14.858415526566974","5978","5172","326","38","65.2","11499","978"
"4","500","10","20","5000","100","51","40.609332819128426","14.199768607790206","5919","5633","324","15.4","64.8","10089","919"
"6","500","10","20","5000","100","66","43.42011665955328","13.942239294351971","6124","5945","305","4.6","61","12246","1124"
"4","500","10","20","5000","100","52","40.68487879953828","14.18237783762986","5928","5653","323","14.2","64.60000000000001","10089","928"
"6","500","10","20","5000","100","67","43.419276937282476","13.92144328432417","6125","5957","304","4.3999999999999995","60.8","12246","1125"
"4","500","10","20","5000","100","53","40.74187850395515","14.177098533138777","5930","5668","322","12.2","64.4","10089","930"
"8","500","10","20","5000","100","35","40.30121431950796","15.415549597855227","6055","5024","339","51.800000000000004","67.80000000000001","12252","1055"
"6","500","10","20","5000","100","68","43.41349223238987","13.903667446974532","6128","5962","304","3.5999999999999996","60.8","12246","1128"
"1","500","10","20","5000","100","37","37.78213099395282","15.36496039519632","5890","5077","297","37.2","59.4","10403","890"
"4","500","10","20","5000","100","54","40.79068342016549","14.174072939013177","5932","5688","320","11","64","10089","932"
"6","500","10","20","5000","100","69","43.433914152146194","13.882986258676866","6128","5966","304","3.4000000000000004","60.8","12246","1128"
"2","500","10","20","5000","100","29","36.843913753113995","16.089683016922944","5914","4832","356","64.4","71.2","9976","914"
"4","500","10","20","5000","100","55","40.86358425678257","14.145968666411923","5933","5699","319","10.6","63.800000000000004","10206","933"
"7","500","10","20","5000","100","40","40.121460683019166","14.74091016641691","5986","5216","324","35.8","64.8","11623","986"
"6","500","10","20","5000","100","70","43.43212845723986","13.864327650845299","6128","5974","304","3.4000000000000004","60.8","12246","1128"
"4","500","10","20","5000","100","56","40.908050362457075","14.13201068294544","5935","5719","319","11.4","63.800000000000004","10206","935"
"6","500","10","20","5000","100","71","43.42727979091616","13.85180476089567","6129","5978","304","3.2","60.8","12246","1129"
"6","500","10","20","5000","100","72","43.43163538873995","13.842246366586707","6129","5980","304","2.8000000000000003","60.8","12246","1129"
"4","500","10","20","5000","100","57","40.95201827875095","14.105102817974105","5936","5728","318","11.200000000000001","63.6","10245","936"
"1","500","10","20","5000","100","38","38.23554242296328","15.30603630223723","5910","5112","297","35.8","59.4","10403","910"
"6","500","10","20","5000","100","73","43.42893383130153","13.832710873088578","6129","5992","304","2.8000000000000003","60.8","12246","1129"
"4","500","10","20","5000","100","58","40.99133343469667","14.094571993310021","5936","5740","318","11.4","63.6","10346","936"
"2","500","10","20","5000","100","30","37.406462585034014","15.994897959183675","5923","5000","355","61.6","71","10006","923"
"8","500","10","20","5000","100","36","40.82461346243948","15.305325628611588","6077","5067","335","47.599999999999994","67","12357","1077"
"6","500","10","20","5000","100","74","43.4182739687456","13.825144305223144","6129","5998","304","2.6","60.8","12246","1129"
"4","500","10","20","5000","100","59","41.03089653078266","14.074242769300843","5940","5752","317","10.2","63.4","10346","940"
"7","500","10","20","5000","100","41","40.463877135245255","14.676383012067074","5992","5258","321","33.4","64.2","11662","992"
"4","500","10","20","5000","100","60","41.065474386177634","14.057290087905425","5942","5768","316","10.6","63.2","10346","942"
"6","500","10","20","5000","100","75","43.43270988609197","13.809590774855856","6129","6008","304","3.2","60.8","12246","1129"
"4","500","10","20","5000","100","61","41.07318549912964","14.046772118368272","5943","5780","316","9.8","63.2","10443","943"
"6","500","10","20","5000","100","76","43.42724653973161","13.805943933113188","6129","6020","304","3.2","60.8","12246","1129"
"1","500","10","20","5000","100","39","38.58399664851277","15.257645580226226","5923","5158","294","33.4","58.8","10480","923"
"6","500","10","20","5000","100","77","43.404703404703405","13.8013338013338","6129","6037","304","3","60.8","12246","1129"
"4","500","10","20","5000","100","62","41.10220743876625","14.038403386755368","5948","5791","316","9.6","63.2","10443","948"
"6","500","10","20","5000","100","78","43.39622641509434","13.796731430174653","6129","6044","304","2.6","60.8","12246","1129"
"4","500","10","20","5000","100","63","41.10498905577779","14.03124764133142","5955","5799","314","9","62.8","10443","955"
"6","500","10","20","5000","100","79","43.379827574122096","13.787061049975469","6129","6055","304","2.4","60.8","12246","1129"
"2","500","10","20","5000","100","31","37.98619296177807","15.878093955211314","5934","5000","351","58.599999999999994","70.19999999999999","10084","934"
"6","500","10","20","5000","100","80","43.36648921266461","13.77836929111796","6129","6057","304","2.1999999999999997","60.8","12246","1129"
"4","500","10","20","5000","100","64","41.11881785283474","14.030458383594693","5958","5804","314","8.799999999999999","62.8","10443","958"
"7","500","10","20","5000","100","42","40.859210833527904","14.584792590863103","6006","5302","320","31","64","11910","1006"
"6","500","10","20","5000","100","81","43.35620274432932","13.770652478297396","6129","6059","304","2","60.8","12246","1129"
"4","500","10","20","5000","100","65","41.12951807228916","14.036144578313253","5964","5807","314","8.6","62.8","10671","964"
"6","500","10","20","5000","100","82","43.338930870417016","13.762944304506016","6129","6062","304","1.6","60.8","12246","1129"
"6","500","10","20","5000","100","83","43.33566433566433","13.762237762237762","6129","6065","304","1.4000000000000001","60.8","12246","1129"
"8","500","10","20","5000","100","37","41.317457862996754","15.246636771300448","6102","5103","334","45.4","66.8","12490","1102"
"4","500","10","20","5000","100","66","41.1517065102992","14.020448052924372","5967","5815","314","8.6","62.8","10671","967"
"6","500","10","20","5000","100","84","43.33146931357472","13.756465818537677","6129","6065","304","1.4000000000000001","60.8","12246","1129"
"1","500","10","20","5000","100","40","38.91338713703303","15.209252017638738","5931","5196","293","31","58.599999999999994","10711","931"
"4","500","10","20","5000","100","67","41.15924618965388","14.01006081537653","5970","5817","313","9","62.6","10671","970"
"6","500","10","20","5000","100","85","43.31027737022287","13.749738000419198","6129","6075","304","1.4000000000000001","60.8","12340","1129"
"6","500","10","20","5000","100","86","43.30609679446889","13.74397653467421","6129","6082","304","1.2","60.8","12340","1129"
"4","500","10","20","5000","100","68","41.18044097795111","14.0017999100045","5971","5822","313","9.4","62.6","10671","971"
"6","500","10","20","5000","100","87","43.31099008518363","13.741097612065353","6129","6088","304","1","60.8","12340","1129"
"6","500","10","20","5000","100","88","43.30191972076789","13.738219895287958","6129","6099","304","0.6","60.8","12340","1129"
"6","500","10","20","5000","100","89","43.2928531546622","13.735343383584588","6131","6106","304","0.4","60.8","12340","1131"
"6","500","10","20","5000","100","90","43.29378925331472","13.733426378227495","6131","6111","304","0.4","60.8","12340","1131"
"6","500","10","20","5000","100","91","43.287747697460226","13.73150990789841","6133","6120","304","0","60.8","12340","1133"
"7","500","10","20","5000","100","43","41.26052367343786","14.482119409901909","6023","5346","320","30","64","12065","1023"
"6","500","10","20","5000","100","92","43.284727551803535","13.73055187329938","6135","6122","304","0","60.8","12340","1135"
"6","500","10","20","5000","100","93","43.278688524590166","13.728636205092432","6136","6123","304","0","60.8","12340","1136"
"6","500","10","20","5000","100","94","43.2726511822557","13.72672107135384","6136","6123","304","0","60.8","12340","1136"
"6","500","10","20","5000","100","95","43.2726511822557","13.72672107135384","6136","6124","304","0","60.8","12340","1136"
"6","500","10","20","5000","100","96","43.26963314269773","13.725763704840285","6136","6124","304","0","60.8","12340","1136"
