"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"FinalProject.nlogo"
"Effect of Water Density on Dengue Spread (40% density)"
"05/27/2025 01:11:47:598 +0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","35","0","35"
"[run number]","init-total-humans","init-n-turtles-infected","water-density","init-total-mosquitoes","max-ticks","[step]","mosquito_to_human_rate","human_to_mosquito_rate","total-mosquitoes","mosquito-death-toll","cur-human-population","%infected-humans","%recovered-humans","total-larvae","total-hatched-larvae"
"7","500","10","40","5000","100","20","22.338815457572395","17.56634042982545","6094","3330","426","78.2","83.39999999999999","15054","1094"
"2","500","10","40","5000","100","25","31.02236695518039","16.702373810952096","6433","4174","391","74","78","18639","1433"
"4","500","10","40","5000","100","34","45.43261175524428","16.855438643522554","7198","5000","328","56.00000000000001","65.60000000000001","25947","2198"
"3","500","10","40","5000","100","40","45.917097767009366","15.729159845458712","7095","5393","329","41.6","65.8","24169","2095"
"5","500","10","40","5000","100","42","47.10699780278314","15.620214395099541","7090","5560","302","35.199999999999996","60.4","25083","2090"
"10","500","10","40","5000","100","21","24.843384759233285","18.251519401589526","6450","3486","435","80.80000000000001","86.6","20131","1450"
"6","500","10","40","5000","100","23","34.21483097055616","18.920392584514723","6386","3838","379","74.8","75.6","19048","1386"
"5","500","10","40","5000","100","43","47.560413511555936","15.519852505432278","7131","5645","300","33.2","60","25273","2131"
"3","500","10","40","5000","100","41","46.47032228896209","15.636504553381128","7151","5459","327","39.2","65.4","25024","2151"
"4","500","10","40","5000","100","35","46.2481059358324","16.648000527043944","7231","5034","326","53.2","65.2","26344","2231"
"7","500","10","40","5000","100","21","24.303526203000196","17.650496785505553","6170","3492","415","76.6","81.6","15758","1170"
"2","500","10","40","5000","100","26","32.426094966920694","16.489406247382966","6503","4327","383","73.2","76.4","19178","1503"
"5","500","10","40","5000","100","44","48.03692147685907","15.425117004680185","7168","5709","299","29.799999999999997","59.8","25611","2168"
"3","500","10","40","5000","100","42","46.94476336267381","15.57596632223498","7175","5520","323","38","64.60000000000001","25281","2175"
"9","500","10","40","5000","100","11","4.398221657669101","9.637980311209908","5551","1855","496","37.4","40.400000000000006","10752","551"
"1","500","10","40","5000","100","13","7.908232118758435","14.426450742240215","5735","2182","488","60.199999999999996","62.8","12148","735"
"4","500","10","40","5000","100","36","47.13029989658739","16.436142709410547","7267","5122","323","50.2","64.60000000000001","26741","2267"
"5","500","10","40","5000","100","45","48.540263073468076","15.296759704844401","7192","5779","298","27.400000000000002","59.599999999999994","26116","2192"
"3","500","10","40","5000","100","43","47.48301031965769","15.448024163100932","7205","5590","321","36.6","64.2","25652","2205"
"7","500","10","40","5000","100","22","26.133358519078204","17.52927842840952","6228","3623","410","77.8","81.6","16111","1228"
"8","500","10","40","5000","100","15","8.492073245667935","13.629101634509034","5858","2518","489","57.8","65","12371","858"
"6","500","10","40","5000","100","24","35.840551529079015","18.578751988686584","6443","3994","373","73.4","74.6","19335","1443"
"10","500","10","40","5000","100","22","26.9928681050826","18.046402455538505","6554","3650","429","80.60000000000001","85.8","20777","1554"
"5","500","10","40","5000","100","46","48.98101707828074","15.186337375404735","7221","5859","296","26","59.199999999999996","26476","2221"
"3","500","10","40","5000","100","44","47.94086589229145","15.373625691036711","7231","5670","320","35.4","64","25943","2231"
"4","500","10","40","5000","100","37","47.93929002349654","16.26341525369912","7316","5208","318","45.6","63.6","27285","2316"
"5","500","10","40","5000","100","47","49.35929648241206","15.131909547738692","7243","5921","293","23.400000000000002","58.599999999999994","26566","2243"
"7","500","10","40","5000","100","23","27.864344637946836","17.442713107241065","6278","3802","399","76.4","79.80000000000001","16941","1278"
"2","500","10","40","5000","100","27","33.60938012463103","16.366021646441457","6548","4507","379","72.39999999999999","75.6","19737","1548"
"3","500","10","40","5000","100","45","48.34583692042799","15.293321854630426","7275","5737","320","35","64","25989","2275"
"5","500","10","40","5000","100","48","49.71080291062877","15.032029355059395","7280","5992","290","21","57.99999999999999","26891","2280"
"6","500","10","40","5000","100","25","37.22973555000431","18.347833577396848","6526","4162","365","72.2","73","20044","1526"
"4","500","10","40","5000","100","38","48.56731731731732","16.134884884884883","7342","5333","314","42.199999999999996","62.8","27828","2342"
"9","500","10","40","5000","100","12","5.774316779312372","11.460476050543637","5642","2019","495","47.8","51.6","11707","642"
"3","500","10","40","5000","100","46","48.76419505678023","15.20009716402502","7327","5805","318","32.6","63.6","26352","2327"
"5","500","10","40","5000","100","49","50.05850113923272","14.920869511669437","7310","6071","288","18","57.599999999999994","27045","2310"
"10","500","10","40","5000","100","23","29.00157095479141","17.85651946238436","6626","3812","419","80","83.8","21639","1626"
"7","500","10","40","5000","100","24","29.445387157274272","17.26355273734036","6332","3950","395","76.6","79","17945","1332"
"2","500","10","40","5000","100","28","34.57883717184732","16.282815268159123","6604","4658","373","70.6","74.6","20156","1604"
"4","500","10","40","5000","100","39","49.26144756277696","15.958887247661252","7375","5479","309","37.4","61.8","28023","2375"
"5","500","10","40","5000","100","50","50.36019536019536","14.85958485958486","7350","6133","285","15.2","56.99999999999999","27107","2350"
"3","500","10","40","5000","100","47","49.13767201490295","15.125292951144765","7368","5875","313","31","62.6","26814","2368"
"1","500","10","40","5000","100","14","9.674147331051097","16.07708888043616","5823","2342","480","66.60000000000001","70.8","12976","823"
"5","500","10","40","5000","100","51","50.58139534883721","14.777131782945737","7376","6197","285","13.8","56.99999999999999","27241","2376"
"6","500","10","40","5000","100","26","38.51124538435717","18.194024840550522","6581","4322","355","69.8","71","20527","1581"
"8","500","10","40","5000","100","16","10.579168612797758","14.420831387202243","5913","2681","483","64.8","72.2","13208","913"
"3","500","10","40","5000","100","48","49.45878434637802","15.100511478529796","7396","5951","313","31.2","62.6","27088","2396"
"4","500","10","40","5000","100","40","49.87565961060229","15.818523685327834","7415","5593","309","34.8","61.8","28700","2415"
"5","500","10","40","5000","100","52","50.819967561722834","14.699345227368294","7393","6258","285","11.600000000000001","56.99999999999999","27726","2393"
"7","500","10","40","5000","100","25","30.975376316018444","17.097363612633774","6378","4112","387","75","77.4","18412","1378"
"2","500","10","40","5000","100","29","35.58316189270454","16.133881943345465","6662","4830","368","69.8","73.6","20341","1662"
"3","500","10","40","5000","100","49","49.75873837825115","15.03471813581264","7425","6024","311","28.799999999999997","62.2","27302","2425"
"5","500","10","40","5000","100","53","51.078536527231556","14.610892623048505","7416","6322","284","10.2","56.8","27992","2416"
"4","500","10","40","5000","100","41","50.35320881226054","15.714798850574713","7464","5701","307","31","61.4","29173","2464"
"10","500","10","40","5000","100","24","30.56805638108177","17.729472701027426","6693","4000","412","79.60000000000001","82.39999999999999","22296","1693"
"3","500","10","40","5000","100","50","50.04663091629751","14.986010725110749","7450","6101","310","26.6","62","27533","2450"
"9","500","10","40","5000","100","13","7.333790267306374","13.420150788211105","5709","2168","493","57.599999999999994","62","12645","709"
"5","500","10","40","5000","100","54","51.215041683911785","14.550937148938687","7426","6379","283","8.200000000000001","56.599999999999994","28193","2426"
"7","500","10","40","5000","100","26","32.28768171384851","16.95995919408314","6417","4263","381","74.6","76.2","18845","1417"
"6","500","10","40","5000","100","27","39.577858081471746","18.05190538764783","6640","4493","350","68.4","70","21222","1640"
"5","500","10","40","5000","100","55","51.402911481568445","14.457619159427097","7441","6416","283","6.4","56.599999999999994","28490","2441"
"2","500","10","40","5000","100","30","36.4067849361967","16.114223467164642","6711","5000","365","67.80000000000001","73","20872","1711"
"3","500","10","40","5000","100","51","50.384060063528736","14.90615073635576","7476","6161","310","25.4","62","27957","2476"
"4","500","10","40","5000","100","42","50.88837730948587","15.565787143616081","7508","5784","305","28.199999999999996","61","29765","2508"
"5","500","10","40","5000","100","56","51.60331156716418","14.365671641791044","7471","6478","283","5","56.599999999999994","28598","2471"
"1","500","10","40","5000","100","15","11.900214848412508","17.414657436142278","5899","2522","473","71.8","77.4","13741","899"
"3","500","10","40","5000","100","52","50.62704002748669","14.848536906602531","7501","6214","310","24","62","28272","2501"
"7","500","10","40","5000","100","27","33.49429689451336","16.801265506618932","6462","4457","375","72.8","75","19327","1462"
"5","500","10","40","5000","100","57","51.719346995484536","14.275790204932267","7493","6542","283","4.2","56.599999999999994","29048","2493"
"2","500","10","40","5000","100","31","37.20609634678716","16.05269204258252","6765","5000","360","65.8","72","21161","1765"
"4","500","10","40","5000","100","43","51.3701026119403","15.444263059701493","7547","5864","305","26.400000000000002","61","30034","2547"
"5","500","10","40","5000","100","58","51.798147189136316","14.206801311928189","7520","6603","283","3.4000000000000004","56.599999999999994","29347","2520"
"10","500","10","40","5000","100","25","32.15731636784268","17.508055853920514","6775","4167","405","78.8","81","22822","1775"
"6","500","10","40","5000","100","28","40.5155054369714","17.9299234796617","6688","4669","346","66","69.19999999999999","21595","1688"
"3","500","10","40","5000","100","53","50.84341455103084","14.789572329187257","7532","6267","310","23","62","28496","2532"
"5","500","10","40","5000","100","59","51.910755148741416","14.130434782608695","7553","6644","283","2.8000000000000003","56.599999999999994","29382","2553"
"8","500","10","40","5000","100","17","12.680435265378637","15.434155007772596","5974","2845","476","71","78.60000000000001","13954","974"
"7","500","10","40","5000","100","28","34.58585198496978","16.639438000326745","6533","4653","372","71.2","74.4","19750","1533"
"5","500","10","40","5000","100","60","51.935428863752634","14.062411186267266","7566","6682","282","2.1999999999999997","56.39999999999999","29652","2566"
"4","500","10","40","5000","100","44","51.75398107546735","15.33579506115855","7593","5966","305","24.2","61","30399","2593"
"3","500","10","40","5000","100","54","51.14039533705018","14.70406037055809","7556","6310","310","22.8","62","28750","2556"
"9","500","10","40","5000","100","14","8.864016467258459","15.09069857197993","5800","2342","492","64.8","70.6","13668","800"
"5","500","10","40","5000","100","61","51.92307692307693","14.010180995475114","7588","6705","282","1.7999999999999998","56.39999999999999","29652","2588"
"2","500","10","40","5000","100","32","38.060432522040536","15.944540727902945","6803","5000","355","63.4","71","21604","1803"
"7","500","10","40","5000","100","29","35.54931836407378","16.551724137931036","6601","4841","369","70.6","73.8","20266","1601"
"5","500","10","40","5000","100","62","51.99077719041728","13.935440332920932","7609","6743","282","1.6","56.39999999999999","29764","2609"
"3","500","10","40","5000","100","55","51.35934795958242","14.659744319767768","7581","6370","309","20.8","61.8","29259","2581"
"4","500","10","40","5000","100","45","52.19273265747807","15.206743364847933","7648","6053","303","20.4","60.6","31055","2648"
"6","500","10","40","5000","100","29","41.510626530773486","17.72141897764083","6750","4829","340","63.6","68","22123","1750"
"5","500","10","40","5000","100","63","52.002237136465325","13.859060402684564","7626","6769","282","0.8","56.39999999999999","29879","2626"
"10","500","10","40","5000","100","26","33.72429305912596","17.33611825192802","6841","4331","396","77.4","79.2","23311","1841"
"3","500","10","40","5000","100","56","51.519849399258064","14.633741210342727","7606","6420","307","19.6","61.4","29678","2606"
"7","500","10","40","5000","100","30","36.355022109917876","16.479785217940616","6660","5000","360","67.80000000000001","72","20672","1660"
"5","500","10","40","5000","100","64","51.960620724178206","13.788308582234828","7648","6817","282","0.6","56.39999999999999","30200","2648"
"1","500","10","40","5000","100","16","14.469816866380286","18.189011982817092","5957","2700","465","77.2","82.19999999999999","14287","957"
"4","500","10","40","5000","100","46","52.58411768021192","15.09327622160852","7700","6150","303","18","60.6","31548","2700"
"5","500","10","40","5000","100","65","51.986498450641875","13.717352810978308","7661","6856","282","0.6","56.39999999999999","30298","2661"
"5","500","10","40","5000","100","66","51.946050096339114","13.652628681530416","7681","6894","282","0.6","56.39999999999999","30334","2681"
"3","500","10","40","5000","100","57","51.75028850909491","14.562840028576138","7633","6466","306","18","61.199999999999996","29789","2633"
"7","500","10","40","5000","100","31","37.13775153445731","16.43228964338435","6732","5000","358","66.8","71.6","21318","1732"
"2","500","10","40","5000","100","33","38.9720041475337","15.805065916160569","6830","5000","348","60.8","69.6","22117","1830"
"6","500","10","40","5000","100","30","42.3512967852151","17.564839260754773","6794","5000","333","60.4","66.60000000000001","22521","1794"
"5","500","10","40","5000","100","67","51.85976444809641","13.59627499315256","7688","6935","282","0.6","56.39999999999999","30461","2688"
"4","500","10","40","5000","100","47","52.87394770585939","15.008083849027152","7736","6230","301","15.2","60.199999999999996","31963","2736"
"3","500","10","40","5000","100","58","51.97493870879869","14.519204576409697","7649","6516","306","17.4","61.199999999999996","30177","2649"
"5","500","10","40","5000","100","68","51.83691267851302","13.528834623351138","7703","6968","282","0.6","56.39999999999999","30888","2703"
"10","500","10","40","5000","100","27","34.88098043836908","17.24408830230183","6910","4495","388","76","77.60000000000001","23506","1910"
"7","500","10","40","5000","100","32","37.95631586986406","16.389185886665647","6766","5000","352","64.2","70.39999999999999","21758","1766"
"5","500","10","40","5000","100","69","51.71721556074006","13.466442406814604","7719","6998","282","0.4","56.39999999999999","30955","2719"
"8","500","10","40","5000","100","18","14.767887563884157","15.939097103918229","6057","2998","469","73.8","80.60000000000001","14802","1057"
"3","500","10","40","5000","100","59","52.14451836226945","14.48969657634269","7679","6554","306","15.8","61.199999999999996","30635","2679"
"4","500","10","40","5000","100","48","53.199581105660585","14.876260816843962","7769","6306","299","13.600000000000001","59.8","32484","2769"
"9","500","10","40","5000","100","15","11.074721009218825","16.351285783600193","5884","2508","484","72","77.60000000000001","14364","884"
"2","500","10","40","5000","100","34","39.78118161925602","15.652808169219549","6873","5000","345","57.8","69","22750","1873"
"6","500","10","40","5000","100","31","43.1278172511269","17.403926961570786","6855","5000","330","57.99999999999999","66","22800","1855"
"5","500","10","40","5000","100","70","51.622482587333295","13.41180281842233","7731","7035","282","0.4","56.39999999999999","31086","2731"
"5","500","10","40","5000","100","71","51.54694646220071","13.365617433414043","7743","7061","282","0","56.39999999999999","31175","2743"
"3","500","10","40","5000","100","60","52.28761679733649","14.41842981419826","7713","6597","306","14.6","61.199999999999996","30879","2713"
"4","500","10","40","5000","100","49","53.470857891290116","14.767518009168304","7821","6405","299","11.799999999999999","59.8","32711","2821"
"1","500","10","40","5000","100","17","16.928879310344826","18.65301724137931","6032","2885","451","78.8","83.6","15022","1032"
"7","500","10","40","5000","100","33","38.78072615199579","16.27452454333609","6818","5000","348","59.599999999999994","69.6","22253","1818"
"5","500","10","40","5000","100","72","51.428112105460585","13.311183752210493","7762","7090","282","0","56.39999999999999","31495","2762"
"5","500","10","40","5000","100","73","51.31473678596193","13.248706597685208","7779","7131","282","0","56.39999999999999","31657","2779"
"3","500","10","40","5000","100","61","52.48068212096989","14.356514788169465","7736","6638","306","12.8","61.199999999999996","31098","2736"
"4","500","10","40","5000","100","50","53.67543574753708","14.674677925733462","7867","6468","299","12","59.8","33041","2867"
"10","500","10","40","5000","100","28","36.01506070385738","17.143076686645152","6979","4659","379","74.4","75.8","23870","1979"
"5","500","10","40","5000","100","74","51.21730810121199","13.204337656814799","7792","7168","282","0","56.39999999999999","32068","2792"
"3","500","10","40","5000","100","62","52.63297168563113","14.300079386080974","7769","6702","306","12","61.199999999999996","31376","2769"
"2","500","10","40","5000","100","35","40.605495372695316","15.517612454265011","6909","5019","343","56.00000000000001","68.60000000000001","23084","1909"
"7","500","10","40","5000","100","34","39.57563211592488","16.183646310808815","6858","5000","346","56.00000000000001","69.19999999999999","22680","1858"
"5","500","10","40","5000","100","75","51.09052408681842","13.149814716781366","7806","7192","282","0","56.39999999999999","32068","2806"
"4","500","10","40","5000","100","51","53.9043226429261","14.592942185991634","7908","6527","298","9.4","59.599999999999994","33338","2908"
"6","500","10","40","5000","100","32","43.9346228819913","17.296446243814664","6908","5000","326","56.2","65.2","23604","1908"
"3","500","10","40","5000","100","63","52.74829217025749","14.256437204414082","7803","6751","306","10.4","61.199999999999996","31376","2803"
"5","500","10","40","5000","100","76","50.970054829186","13.095740194010967","7823","7221","282","0.2","56.39999999999999","32177","2823"
"5","500","10","40","5000","100","77","50.8433608323262","13.0523882087121","7840","7243","282","0.2","56.39999999999999","32341","2840"
"3","500","10","40","5000","100","64","52.932581924441656","14.1880609476101","7833","6790","306","9.4","61.199999999999996","31435","2833"
"5","500","10","40","5000","100","78","50.730634263866335","13.010003666265124","7863","7280","282","0.4","56.39999999999999","32396","2863"
"4","500","10","40","5000","100","52","54.04615057422374","14.509783071033603","7949","6597","298","8.4","59.599999999999994","33727","2949"
"7","500","10","40","5000","100","35","40.3836372883819","16.108406597398822","6907","5025","341","52.400000000000006","68.2","23081","1907"
"5","500","10","40","5000","100","79","50.605364784469266","12.963156246738336","7881","7310","282","0.4","56.39999999999999","32527","2881"
"10","500","10","40","5000","100","29","37.06714844926227","17.043059319482083","7038","4830","376","74","75.2","24156","2038"
"3","500","10","40","5000","100","65","53.04938079693249","14.14062904813721","7855","6837","304","8.200000000000001","60.8","31641","2855"
"9","500","10","40","5000","100","16","13.599264283250948","17.15139671226578","5989","2673","475","78","82.8","15069","989"
"2","500","10","40","5000","100","36","41.46668548842462","15.3514963297572","6940","5056","340","52.400000000000006","68","23172","1940"
"5","500","10","40","5000","100","80","50.465636543364035","12.923365069455283","7894","7350","282","0.4","56.39999999999999","32702","2894"
"4","500","10","40","5000","100","53","54.1715008965299","14.418310304820167","7991","6689","297","6.4","59.4","34125","2991"
"5","500","10","40","5000","100","81","50.31371532278973","12.885662431941924","7910","7376","282","0.4","56.39999999999999","32817","2910"
"1","500","10","40","5000","100","18","19.551348013994648","18.800164642930646","6103","3035","443","80","84.39999999999999","15824","1103"
"8","500","10","40","5000","100","19","16.80990382647841","16.390423572744016","6115","3169","459","75.4","82.6","15151","1115"
"6","500","10","40","5000","100","33","44.71939902783915","17.16747680070703","6954","5000","325","53.400000000000006","65","24169","1954"
"3","500","10","40","5000","100","66","53.13900190554669","14.080444970901787","7887","6878","304","7.6","60.8","31701","2887"
"5","500","10","40","5000","100","82","50.178322220499304","12.849537395978706","7913","7393","282","0.4","56.39999999999999","32817","2913"
"7","500","10","40","5000","100","36","41.18446463057006","15.97882840998498","6954","5056","337","49.8","67.4","23648","1954"
"5","500","10","40","5000","100","83","50.043812174630176","12.818926859440236","7925","7416","282","0.4","56.39999999999999","33096","2925"
"5","500","10","40","5000","100","84","49.91264131551901","12.785200411099693","7937","7426","281","0.2","56.2","33156","2937"
"4","500","10","40","5000","100","54","54.26733605271416","14.329045078966635","8020","6760","297","4.8","59.4","34263","3020"
"3","500","10","40","5000","100","67","53.22687957418496","14.018117610931982","7905","6932","304","6.4","60.8","31865","2905"
"5","500","10","40","5000","100","85","49.76436840487655","12.744595840590103","7952","7441","281","0.2","56.2","33156","2952"
"5","500","10","40","5000","100","86","49.63977313371826","12.712687139134434","7960","7471","281","0.2","56.2","33293","2960"
"10","500","10","40","5000","100","30","37.9970436067997","16.94752402069475","7099","5000","370","71.39999999999999","74","24702","2099"
"4","500","10","40","5000","100","55","54.3340600020762","14.242707360116267","8048","6823","297","3.5999999999999996","59.4","34406","3048"
"3","500","10","40","5000","100","68","53.30586918929916","13.950767978842437","7912","6968","304","5.6000000000000005","60.8","31996","2912"
"5","500","10","40","5000","100","87","49.520897043832825","12.680937818552499","7971","7493","281","0.2","56.2","33445","2971"
"7","500","10","40","5000","100","37","41.923915336474224","15.884958863652345","7009","5113","334","47","66.8","24364","2009"
"5","500","10","40","5000","100","88","49.39765160372084","12.646774767447772","7986","7520","281","0.2","56.2","33560","2986"
"5","500","10","40","5000","100","89","49.277493281955074","12.614713785935203","7990","7553","281","0.2","56.2","33617","2990"
"3","500","10","40","5000","100","69","53.324568943722504","13.894928452242503","7926","7039","303","5","60.6","32141","2926"
"2","500","10","40","5000","100","37","42.19271412680756","15.239154616240267","6986","5142","337","51","67.4","23467","1986"
"4","500","10","40","5000","100","56","54.42418623815411","14.142974866089823","8085","6878","297","2.6","59.4","34613","3085"
"5","500","10","40","5000","100","90","49.17792280062731","12.586634289472354","8001","7566","281","0.2","56.2","33661","3001"
"5","500","10","40","5000","100","91","49.066410981025435","12.555510698425515","8017","7588","281","0.2","56.2","33875","3017"
"3","500","10","40","5000","100","70","53.390980845608574","13.830375546729675","7931","7095","303","4.2","60.6","32416","2931"
"5","500","10","40","5000","100","92","48.9601691928093","12.528324689057857","8027","7609","281","0.2","56.2","34037","3027"
"9","500","10","40","5000","100","17","15.851657367902854","17.941144294934908","6074","2831","467","81.2","85.2","15716","1074"
"7","500","10","40","5000","100","38","42.674233510969614","15.765796940964771","7051","5190","330","43.8","66","24762","2051"
"4","500","10","40","5000","100","57","54.485542045570654","14.03903136814141","8119","6922","297","2.8000000000000003","59.4","35038","3119"
"5","500","10","40","5000","100","93","48.84468555354631","12.502511553144465","8035","7626","281","0","56.2","34073","3035"
"3","500","10","40","5000","100","71","53.42870004501575","13.774821187415595","7945","7151","303","3.8","60.6","32538","2945"
"6","500","10","40","5000","100","34","45.450597176981546","17.061165399927614","7004","5000","319","49.8","63.800000000000004","24975","2004"
"5","500","10","40","5000","100","94","48.75921191156565","12.478066877224645","8045","7648","281","0","56.2","34198","3045"
"10","500","10","40","5000","100","31","38.925931294390494","16.886505290621827","7144","5000","365","69","73","24980","2144"
"5","500","10","40","5000","100","95","48.64216054013503","12.448112028007003","8056","7661","281","0","56.2","34344","3056"
"3","500","10","40","5000","100","72","53.45179433577224","13.727539694390522","7955","7175","302","3.2","60.4","32654","2955"
"5","500","10","40","5000","100","96","48.53777822137938","12.421399341251622","8072","7681","281","0","56.2","34486","3072"
"1","500","10","40","5000","100","19","21.943263813383414","18.780270831274095","6173","3187","433","80","84.2","16879","1173"
"4","500","10","40","5000","100","58","54.51225079896515","13.945112362400447","8142","6989","297","2.4","59.4","35320","3142"
"2","500","10","40","5000","100","38","42.82486649322196","15.206079693276736","7038","5210","333","48.199999999999996","66.60000000000001","23738","2038"
"5","500","10","40","5000","100","97","48.453300124533","12.398505603985056","8080","7688","281","0","56.2","34579","3080"
"5","500","10","40","5000","100","98","48.35470722735858","12.37200516949995","8100","7703","281","0","56.2","34679","3100"
"3","500","10","40","5000","100","73","53.46313912009513","13.67915180340864","7965","7205","302","2.8000000000000003","60.4","32990","2965"
"7","500","10","40","5000","100","39","43.38079989098589","15.65033726238332","7095","5267","330","41.4","66","25030","2095"
"5","500","10","40","5000","100","99","48.26114997271419","12.34806766879992","8110","7719","281","0","56.2","34847","3110"
"4","500","10","40","5000","100","59","54.52253705757789","13.86003831803973","8168","7032","297","2","59.4","35754","3168"
"5","500","10","40","5000","100","100","48.1729055258467","12.324222618340265","8118","7731","281","0","56.2","35079","3118"
"3","500","10","40","5000","100","74","53.513486858326345","13.620000986241926","7983","7231","302","2.1999999999999997","60.4","33041","2983"
"5","500","10","40","5000","100","101","48.0729321079158","12.298646111275819","8133","7743","281","0","56.2","35394","3133"
"8","500","10","40","5000","100","20","19.226986624704956","16.512588512981903","6169","3332","447","76.6","83.39999999999999","15974","1169"
"6","500","10","40","5000","100","35","46.26324397354761","16.88828841641186","7040","5026","314","46.6","62.8","25187","2040"
"3","500","10","40","5000","100","75","53.533022342253865","13.56248465504542","7989","7275","302","1.7999999999999998","60.4","33293","2989"
"4","500","10","40","5000","100","60","54.5081351689612","13.772215269086358","8188","7075","297","2","59.4","36093","3188"
"7","500","10","40","5000","100","40","44.02604376426366","15.538998523291717","7140","5346","326","37.2","65.2","25517","2140"
"3","500","10","40","5000","100","76","53.51375159048645","13.526475482039737","7999","7327","302","1.7999999999999998","60.4","33427","2999"
"2","500","10","40","5000","100","39","43.465640610233564","15.134332388281354","7081","5312","329","46","65.8","24076","2081"
"3","500","10","40","5000","100","77","53.51172198664522","13.481503143734464","8016","7368","302","0.8","60.4","33475","3016"
"4","500","10","40","5000","100","61","54.465884225184006","13.686095086532724","8219","7112","297","1.6","59.4","36605","3219"
"3","500","10","40","5000","100","78","53.46770276833415","13.448275862068964","8038","7396","302","0.8","60.4","33568","3038"
"10","500","10","40","5000","100","32","40.01847115657857","16.65956237567491","7182","5000","359","66.60000000000001","71.8","25461","2182"
"3","500","10","40","5000","100","79","53.43433854494409","13.403359310712037","8057","7425","302","0.4","60.4","33644","3057"
"7","500","10","40","5000","100","41","44.615791912105365","15.434509232907539","7196","5433","325","35.199999999999996","65","25728","2196"
"9","500","10","40","5000","100","18","18.409517845961176","18.242538092256314","6165","3005","457","80","85","16074","1165"
"4","500","10","40","5000","100","62","54.417869144099626","13.614350662186203","8244","7131","297","1.6","59.4","36703","3244"
"3","500","10","40","5000","100","80","53.43780135004822","13.351012536162004","8075","7450","302","0.2","60.4","33836","3075"
"3","500","10","40","5000","100","81","53.40155664456616","13.303545690400693","8085","7476","302","0.2","60.4","33836","3085"
"4","500","10","40","5000","100","63","54.349427771501546","13.537010658676751","8275","7173","297","1.4000000000000001","59.4","37013","3275"
"3","500","10","40","5000","100","82","53.349935347923946","13.260859154255064","8098","7501","302","0","60.4","33836","3098"
"2","500","10","40","5000","100","40","43.990400639957336","15.05899606692887","7106","5417","327","44.2","65.4","24472","2106"
"7","500","10","40","5000","100","42","45.19055077003393","15.302793004437484","7235","5509","322","32","64.4","26055","2235"
"6","500","10","40","5000","100","36","47.041151400824425","16.698106616362747","7097","5083","310","45","62","25514","2097"
"3","500","10","40","5000","100","83","53.29452741065891","13.211508182642302","8107","7532","302","0","60.4","33912","3107"
"1","500","10","40","5000","100","20","24.184187993530585","18.656645419084768","6222","3341","420","78.60000000000001","82.6","17784","1222"
"4","500","10","40","5000","100","64","54.26019910208863","13.463790747608822","8307","7198","297","1","59.4","37199","3307"
"3","500","10","40","5000","100","84","53.211314475873536","13.16377466127882","8117","7556","302","0","60.4","34149","3117"
"3","500","10","40","5000","100","85","53.125740556424475","13.123844731977819","8120","7581","302","0","60.4","34210","3120"
"4","500","10","40","5000","100","65","54.14929714008725","13.383422200678623","8350","7231","297","0.8","59.4","37294","3350"
"3","500","10","40","5000","100","86","53.08747044917258","13.092198581560282","8124","7606","302","0","60.4","34467","3124"
"7","500","10","40","5000","100","43","45.75453492859899","15.193618937347228","7275","5575","319","29.599999999999998","63.800000000000004","26270","2275"
"3","500","10","40","5000","100","87","52.99745499104533","13.05024036195683","8131","7633","302","0","60.4","34467","3131"
"10","500","10","40","5000","100","33","40.97057593083252","16.49700181285734","7215","5000","355","63.800000000000004","71","25749","2215"
"4","500","10","40","5000","100","66","54.03660886319845","13.29961464354528","8379","7267","297","0.6","59.4","37500","3379"
"3","500","10","40","5000","100","88","52.903013492548546","13.017723661322927","8141","7649","302","0","60.4","34516","3141"
"8","500","10","40","5000","100","21","21.126894842215656","16.493469348841643","6237","3499","439","77.2","83.39999999999999","16430","1237"
"2","500","10","40","5000","100","41","44.56285770672982","14.972699164528649","7137","5511","323","41.4","64.60000000000001","24772","2137"
"3","500","10","40","5000","100","89","52.83390370821809","12.98110730861188","8150","7679","302","0","60.4","34566","3150"
"6","500","10","40","5000","100","37","47.688079697698385","16.605977327378906","7162","5146","304","40.6","60.8","26041","2162"
"3","500","10","40","5000","100","90","52.746995838593534","12.947117407771074","8165","7713","302","0","60.4","34688","3165"
"7","500","10","40","5000","100","44","46.30310716550412","15.079264426125555","7301","5654","318","26.6","63.6","26514","2301"
"4","500","10","40","5000","100","67","53.87928971425836","13.214952376394006","8398","7316","297","0.6","59.4","37725","3398"
"3","500","10","40","5000","100","91","52.66299785467774","12.91390728476821","8175","7736","302","0","60.4","34859","3175"
"9","500","10","40","5000","100","19","20.92489013184179","18.357970435477426","6251","3171","449","80.2","85.39999999999999","16619","1251"
"3","500","10","40","5000","100","92","52.601451973194344","12.88626209977662","8184","7769","302","0","60.4","34859","3184"
"3","500","10","40","5000","100","93","52.4981426448737","12.857540861812778","8193","7803","302","0","60.4","34895","3193"
"4","500","10","40","5000","100","68","53.755768041482334","13.134484563055992","8424","7342","297","0.6","59.4","38079","3424"
"3","500","10","40","5000","100","94","52.3802908215245","12.823006390664075","8208","7833","302","0","60.4","35153","3208"
