,"22","29.910674803219244","18.705226850623507","6681","3699","411","80.2","82.19999999999999","22889","1681","22","27.624890446976337","18.378615249780893","6852","3670","412","77.8","82","23762","1852","22","28.657145271697793","18.625876785261557","6826","3695","405","76.2","80.60000000000001","23560","1826","22","29.531333214983135","18.791052725013312","6654","3657","417","81.2","83","23003","1654","22","29.52236677954019","18.953840670112278","6642","3650","397","75.6","79.2","21928","1642","22","31.052050607115568","19.65695847839008","6917","3636","422","81.8","84.2","25524","1917","22","28.820767254363428","18.782670328696728","6770","3703","405","76.8","80.4","23736","1770","22","31.353251318101933","18.787346221441126","6557","3665","402","77.4","80.2","19765","1557","22","28.41726618705036","17.841726618705035","6491","3667","424","79.4","83.8","20172","1491","22","26.320407088962977","18.748903316371294","6844","3700","423","82.39999999999999","84.39999999999999","23408","1844"
,"23","31.7668207498716","18.49854476973121","6786","3875","404","79.60000000000001","80.80000000000001","23669","1786","23","29.487505294366795","18.28886065226599","6942","3841","402","76.4","80.2","24686","1942","23","30.648185894822667","18.483489604565836","6916","3848","397","76","79.4","24109","1916","23","31.296200790785626","18.660821729413787","6755","3815","410","80.2","82","23742","1755","23","31.33247089262613","18.783958602846056","6714","3815","390","75.2","78","22812","1714","23","33.05195869529585","19.37387313555155","6996","3806","412","80.2","82.19999999999999","26287","1996","23","30.83162568306011","18.630464480874316","6857","3850","400","77.2","79.60000000000001","24567","1857","23","32.93213828425096","18.62569355527102","6632","3841","396","75.6","79.2","20129","1632","23","30.225052337752967","17.646545708304256","6556","3832","416","78.8","82.19999999999999","21123","1556","23","28.57746955345061","18.47090663058187","6927","3876","413","81.39999999999999","82.6","23885","1927"
,"24","33.36656696576936","18.361581920903955","6881","4025","398","78.2","79.60000000000001","24562","1881","24","31.092644396906366","18.158630903406287","7011","4012","392","75","78.4","25819","2011","24","32.22688742771132","18.347460983918246","6989","4037","392","75.6","78.4","24575","1989","24","33.056133056133056","18.51975051975052","6838","3975","404","79.2","80.80000000000001","24643","1838","24","33.04042179261863","18.54548497782241","6787","4006","382","74.2","76.4","23355","1787","24","34.891459356678816","19.109491364284583","7088","3966","398","77.60000000000001","79.4","27149","2088","24","32.477003397696194","18.46357835418911","6957","4023","385","74.8","76.6","25367","1957","24","34.383311170212764","18.434175531914892","6691","4018","392","75.8","78.4","20564","1691","24","31.806227199457027","17.468397386951725","6632","3988","412","78.8","81.6","21813","1632","24","30.347484019013276","18.34125553188002","6992","4033","406","80.4","81.2","24498","1992"
,"25","35.03978140319858","18.26729888290605","6953","4196","393","77.60000000000001","78.60000000000001","25425","1953","25","32.69892043182727","17.944822071171533","7077","4195","389","75","77.8","26545","2077","25","33.89217872798585","18.118895639467816","7076","4202","385","74","77","25545","2076","25","34.697006374566286","18.30065359477124","6919","4134","395","77.4","79","25328","1919","25","34.59754211768536","18.320175795556278","6876","4164","378","73.4","75.6","23926","1876","25","36.52855715274041","18.825428549465755","7176","4122","387","75.4","77.2","27658","2176","25","34.109710063448716","18.343908119829734","7044","4173","377","73.8","75.2","25977","2044","25","35.93371059013743","18.172999191592563","6768","4174","389","76","77.8","21083","1768","25","33.338834791219675","17.32134015514111","6720","4167","400","77.60000000000001","79.60000000000001","22743","1720","25","31.945218568357355","18.20208615335616","7071","4211","394","77.60000000000001","78.8","25086","2071"
,"26","36.40636014725464","18.08568966867706","7029","4334","387","76","77.4","26083","2029","26","34.42597483299674","17.632437470871523","7132","4330","386","74.6","77.2","27198","2132","26","35.37506544013163","17.95677211876449","7187","4364","377","72.39999999999999","75.4","26148","2187","26","36.10718214678611","18.112525538268113","6988","4319","384","74.8","76.8","25993","1988","26","35.984158415841584","18.194059405940592","6945","4335","365","71.39999999999999","73","24572","1945","26","38.03658081373647","18.58902575587906","7248","4314","382","75.6","76.4","28408","2248","26","35.7304246201792","18.09894818854694","7108","4341","373","73.4","74.4","26850","2108","26","37.19738190994401","18.034855295323712","6838","4343","379","73.6","75.8","21346","1838","26","34.592413236481036","17.142857142857142","6790","4342","395","76.6","78.60000000000001","23271","1790","26","33.55043808637668","17.903388384895713","7161","4373","390","77","78","25750","2161"
,"27","37.59364011619019","17.97890230851552","7112","4510","381","74.6","76.2","26860","2112","27","35.82021791767554","17.44854721549637","7204","4491","377","73","75.4","27837","2204","27","36.61222108793933","17.864955519906665","7269","4532","369","70.19999999999999","73.8","26748","2269","27","37.56298671552909","17.94930523744083","7051","4503","379","72.2","75.8","26728","2051","27","37.170467723231546","18.098183223811365","7023","4493","358","70.19999999999999","71.6","25170","2023","27","39.339492252855166","18.396741107150653","7332","4478","376","74.6","75.2","29277","2332","27","37.04885646987311","17.924169895904566","7171","4500","369","73.2","73.8","27990","2171","27","38.356058855249984","17.91079269701872","6892","4508","375","72","75","22175","1892","27","35.75767137335332","17.06239646604086","6874","4502","387","75.4","77","23861","1874","27","35.02189340178167","17.711007096481957","7217","4532","384","76","76.8","26374","2217"
,"28","38.91001267427123","17.758890628494743","7180","4674","373","72.2","74.6","27869","2180","28","37.1124889282551","17.279303218187188","7297","4644","368","71.2","73.6","28541","2297","28","37.87706317586796","17.700626067159934","7332","4682","368","69.19999999999999","73.6","27330","2332","28","38.80941737445984","17.761883474891967","7123","4661","374","69.8","74.8","27494","2123","28","38.34541062801932","17.972524154589372","7093","4654","352","69.6","70.39999999999999","25559","2093","28","40.55031558045529","18.239841146018012","7417","4643","369","72.8","73.8","29909","2417","28","38.18289786223278","17.81472684085511","7254","4662","360","70.8","72","28730","2254","28","39.466345066706864","17.735735283033087","6941","4675","371","70.19999999999999","74.2","22868","1941","28","36.92331430334825","16.934115105693564","6949","4649","376","73.2","75.2","24203","1949","28","36.270461583837196","17.563781153222237","7279","4680","370","73","74","27014","2279"
,"29","39.94600904713264","17.641908653144608","7248","4837","364","69.6","72.8","28248","2248","29","38.31566803662845","17.12452231595645","7395","4825","363","69.39999999999999","72.6","29449","2395","29","39.09084590255091","17.50191144783485","7417","4829","363","67.2","72.6","27945","2417","29","39.799941588785046","17.625584112149532","7200","4846","364","65.4","72.8","28166","2200","29","39.371998522349465","17.872183228666422","7149","4836","348","68.60000000000001","69.6","26035","2149","29","41.74057649667406","17.994733924611975","7505","4818","360","69.8","72","30428","2505","29","39.38713416401043","17.66154737757172","7313","4822","354","68.8","70.8","28991","2313","29","40.37294657392334","17.61136599082433","6979","4845","367","68.2","73.4","23360","1979","29","37.8725979724618","16.870933575427447","7031","4817","367","71.2","73.4","24860","2031","29","37.38910926794085","17.4468085106383","7331","4854","363","71","72.6","28123","2331"
,"30","40.862907842014884","17.544361763022323","7312","5000","360","67.2","72","28656","2312","30","39.324495839796924","17.070934988012972","7467","5000","359","68.2","71.8","30307","2467","30","40.16053329705463","17.345758791918918","7468","5000","353","62.8","70.6","28142","2468","30","40.9022771075737","17.467342422728247","7261","5000","361","62.6","72.2","28654","2261","30","40.2782810348576","17.783897383868396","7201","5000","344","67.2","68.8","26485","2201","30","42.78751776890273","17.870439314966493","7573","5000","356","68.8","71.2","30679","2573","30","40.31134489621837","17.543360818879727","7396","5000","348","67.2","69.6","29869","2396","30","41.32675279430977","17.45536362316737","7017","5000","360","66","72","23951","2017","30","38.72810923122588","16.874443455031166","7084","5000","364","68.4","72.8","25284","2084","30","38.55489697996048","17.245272368049676","7391","5000","353","68.8","70.6","28653","2391"
,"31","41.92350798543009","17.343793779770245","7381","5000","356","66.4","71.2","29299","2381","31","40.29696132596685","16.98204419889503","7543","5000","350","66.2","70","31379","2543","31","41.16275972296217","17.194992008524242","7521","5000","349","61","69.8","28552","2521","31","41.93976661309482","17.294388931591083","7327","5000","359","59.4","71.8","28988","2327","31","41.29709784999645","17.639963102249343","7249","5000","341","64.8","68.2","26984","2249","31","43.828181878350655","17.691442186776094","7653","5000","350","66.4","70","31390","2653","31","41.345752815237034","17.426664813012653","7473","5000","345","67","69","30656","2473","31","42.2410720650082","17.271366455199942","7077","5000","358","65.8","71.6","24555","2077","31","39.67098558742175","16.778279225505894","7153","5000","359","65","71.8","25963","2153","31","39.63945296311645","17.094902610857854","7456","5000","348","67.80000000000001","69.6","29553","2456"
,"32","42.832623918714816","17.21817932170809","7454","5000","348","62.8","69.6","30455","2454","32","41.355771830224384","16.822114084887808","7611","5000","346","64.8","69.19999999999999","32049","2611","32","42.26112991408487","16.994272324915386","7591","5000","346","57.4","69.19999999999999","29234","2591","32","42.80131633072809","17.180858357328948","7401","5000","354","54.6","70.8","29774","2401","32","42.3106350420811","17.430618348751477","7295","5000","339","64.2","67.80000000000001","28040","2295","32","44.807929001749045","17.529312690289565","7724","5000","343","64.8","68.60000000000001","32347","2724","32","42.43680347920631","17.24653438434357","7549","5000","337","64.4","67.4","31257","2549","32","43.07131848115455","17.122040072859747","7129","5000","355","63","71","25496","2129","32","40.57722531790256","16.67381054436348","7190","5000","356","63.2","71.2","26472","2190","32","40.65926627859754","16.941925003384323","7504","5000","344","66.2","68.8","29807","2504"
,"33","43.78065990188831","17.09562529399906","7526","5000","340","58.8","68","31215","2526","33","42.375792811839325","16.734936575052853","7675","5000","342","62.2","68.4","32917","2675","33","43.24393196152131","16.824870994457537","7654","5000","340","53.2","68","30233","2654","33","43.84976525821596","16.948356807511736","7459","5000","350","49.4","70","30497","2459","33","43.25762226314713","17.25666734874838","7328","5000","332","62","66.4","29047","2328","33","45.88845983414572","17.294422991707286","7776","5000","340","61.6","68","33079","2776","33","43.3404368673415","17.135055940330314","7616","5000","330","60.6","66","32033","2616","33","44.048599670510704","16.941241076331686","7190","5000","350","60.6","70","26015","2190","33","41.511416164728956","16.570948312088525","7242","5000","349","61.199999999999996","69.8","27052","2242","33","41.72352122938332","16.778167847916805","7566","5000","337","63.2","67.4","30513","2566"
,"34","44.742729306487696","16.929859191998947","7571","5000","339","56.8","67.80000000000001","32206","2571","34","43.39171459962515","16.590189362114653","7749","5000","339","59.8","67.80000000000001","33724","2749","34","44.23544067268764","16.673933354095297","7693","5000","339","50.6","67.80000000000001","31559","2693","34","44.8370993168681","16.730162900683133","7513","5000","348","44","69.6","30910","2513","34","44.266346089627994","17.05736993254525","7365","5000","325","58.8","65","29645","2365","34","46.84578716027982","17.11756330093481","7813","5000","336","57.99999999999999","67.2","33704","2813","34","44.3670226621516","16.970565251367546","7687","5000","325","57.599999999999994","65","32731","2687","34","44.9077192509767","16.77219453051327","7244","5000","344","57.8","68.8","26902","2244","34","42.42361826295915","16.45039478201167","7281","5000","342","58.599999999999994","68.4","28106","2281","34","42.770927968851396","16.56067488643738","7642","5000","333","60.4","66.60000000000001","31296","2642"
,"35","45.62637079086569","16.765578635014837","7626","5053","336","54.2","67.2","33355","2626","35","44.35652339051719","16.427169715768816","7831","5049","337","56.99999999999999","67.4","34209","2831","35","45.25391696640859","16.454307138938","7730","5066","339","47.4","67.80000000000001","32390","2730","35","45.676546391752574","16.552835051546392","7558","5040","345","39.2","69","31270","2558","35","45.1642515244902","16.857910956658582","7408","5026","324","56.599999999999994","64.8","30180","2408","35","47.855065438681535","16.850460494425594","7852","5029","333","56.2","66.60000000000001","34572","2852","35","45.375851314365725","16.790783527464832","7754","5044","320","56.2","64","32999","2754","35","45.70596797671033","16.62035199153103","7293","5051","342","55.00000000000001","68.4","27180","2293","35","43.27260458839407","16.288798920377868","7331","5038","338","57.199999999999996","67.60000000000001","28777","2331","35","43.734518894887266","16.45601778342331","7720","5047","328","56.39999999999999","65.60000000000001","31601","2720"
,"36","46.50853889943074","16.578115117014548","7703","5139","332","52","66.4","34035","2703","36","45.34761344641862","16.244660434594195","7922","5120","332","54.2","66.4","35201","2922","36","46.186465985785105","16.251567819387205","7764","5149","339","44.2","67.80000000000001","33493","2764","36","46.58373326597626","16.323566557211418","7617","5093","345","35.8","69","32074","2617","36","46.104397017228074","16.649524299305735","7465","5094","321","52.800000000000004","64.2","31213","2465","36","48.804650886871926","16.628107017856085","7913","5100","329","53.800000000000004","65.8","35264","2913","36","46.179298289424395","16.67499063553502","7831","5131","316","53.400000000000006","63.2","34052","2831","36","46.48381645651891","16.482516573508384","7345","5109","338","51","67.60000000000001","27980","2345","36","44.23191475279635","16.08312926070554","7383","5097","333","54.2","66.60000000000001","29427","2383","36","44.703759024147374","16.2621359223301","7767","5132","321","54","64.2","32459","2767"
,"37","47.30509210444706","16.448551758357628","7775","5266","329","49.2","65.8","34585","2775","37","46.26241822146838","16.137630239883695","8000","5204","326","49.2","65.2","36161","3000","37","47.0688140556369","16.035139092240115","7847","5251","338","41.6","67.60000000000001","34989","2847","37","47.43454849291329","16.123042644055207","7684","5147","344","30.2","68.8","32867","2684","37","46.94379612691604","16.507916482684664","7535","5188","317","49.4","63.4","31619","2535","37","49.68889922660929","16.404023957667036","7981","5197","327","51.4","65.4","36227","2981","37","47.08577712609971","16.52003910068426","7892","5219","310","50.8","62","35186","2892","37","47.12996736417738","16.356306392781725","7418","5205","334","47.599999999999994","66.8","28478","2418","37","45.02144806967373","15.956063954244119","7442","5186","331","51.4","66.2","30176","2442","37","45.46733545387815","16.142647418644483","7824","5245","317","50.8","63.4","33454","2824"
,"38","47.97684338817794","16.35588056063376","7844","5379","326","45.2","65.2","35004","2844","38","47.05322628605412","15.985727029438001","8080","5321","323","46.2","64.60000000000001","37366","3080","38","47.91618828932262","15.82663605051665","7924","5354","338","38.800000000000004","67.60000000000001","36122","2924","38","48.13328468928615","15.973488994284324","7741","5240","344","25.8","68.8","33553","2741","38","47.661054854941916","16.313598807231163","7614","5276","310","45.800000000000004","62","32359","2614","38","50.40868819662761","16.22177765075736","8053","5317","324","49.6","64.8","37178","3053","38","47.907673860911274","16.354916067146284","7948","5332","308","48","61.6","36057","2948","38","47.84003018298434","16.210777840658995","7479","5295","332","45.6","66.4","28783","2479","38","45.66944266495836","15.829596412556054","7517","5303","327","48.199999999999996","65.4","30882","2517","38","46.27448623963466","15.965629131114047","7918","5361","314","47.8","62.8","34046","2918"
,"39","48.57878044401891","16.294656214469512","7930","5507","325","42.199999999999996","65","35896","2930","39","47.80174927113703","15.88338192419825","8153","5457","317","42","63.4","37812","3153","39","48.66677941259372","15.632222785951857","8018","5506","333","34","66.60000000000001","37043","3018","39","48.84234395512591","15.777539085809764","7784","5350","344","23.400000000000002","68.8","34010","2784","39","48.35775335775336","16.19047619047619","7682","5414","309","41.6","61.8","33304","2682","39","51.2674164848078","16.020368194281236","8135","5462","324","47.599999999999994","64.8","37804","3135","39","48.53521956970233","16.280577659888003","7998","5452","306","43.2","61.199999999999996","37025","2998","39","48.48147460877095","16.11306983361168","7538","5399","330","43","66","29147","2538","39","46.43216712811478","15.71860055373773","7593","5431","325","46.6","65","31289","2593","39","46.997404436054744","15.886031146767344","7955","5467","313","45.800000000000004","62.6","34209","2955"
,"40","49.17965304322258","16.2364010585122","8021","5614","325","39","65","36529","3021","40","48.50549702244618","15.7581310123683","8214","5585","317","40.2","63.4","38356","3214","40","49.28203137994123","15.49038088373898","8119","5649","331","30.599999999999998","66.2","38054","3119","40","49.45448146410136","15.603003284842798","7837","5452","343","18.6","68.60000000000001","34381","2837","40","49.051051051051054","16.03003003003003","7771","5536","308","38","61.6","34235","2771","40","51.916203881893665","15.857480618023864","8201","5618","323","43.2","64.60000000000001","38232","3201","40","49.35222672064777","16.07865818392134","8065","5589","304","40.6","60.8","37851","3065","40","49.02223575997563","16.03411513859275","7589","5511","328","40.8","65.60000000000001","29531","2589","40","47.03224608528811","15.68360462957232","7657","5565","321","45.2","64.2","31847","2657","40","47.69998259759846","15.77817738847961","8014","5602","311","41.199999999999996","62.2","34695","3014"
,"41","49.81206268432314","16.104782281848145","8079","5718","323","37.4","64.60000000000001","37249","3079","41","49.15845764142978","15.631860399662257","8288","5723","316","37.6","63.2","39131","3288","41","49.87196949060201","15.352764914192319","8225","5769","331","26.8","66.2","38923","3225","41","50.0086670133472","15.438839775813253","7899","5550","341","14.399999999999999","68.2","34680","2899","41","49.58237071263551","15.905455837924293","7832","5654","306","34.599999999999994","61.199999999999996","34893","2832","41","52.42655413082292","15.776659633176433","8295","5773","323","40.400000000000006","64.60000000000001","38997","3295","41","50.08519822787686","15.915028967397479","8129","5708","303","38.4","60.6","38779","3129","41","49.56767143028702","15.906088627356791","7647","5633","326","36.199999999999996","65.2","30145","2647","41","47.53878099425919","15.597899108342494","7741","5662","318","42.4","63.6","32172","2741","41","48.402555910543136","15.632131446827932","8075","5723","309","37.4","61.8","35172","3075"
,"42","50.378163207278924","15.996588001137333","8149","5808","322","33.800000000000004","64.4","37866","3149","42","49.84520123839009","15.441176470588236","8392","5854","313","34.599999999999994","62.6","39722","3392","42","50.409814110462314","15.246156318637166","8334","5870","328","22.2","65.60000000000001","39514","3334","42","50.62780523833873","15.20936310436907","7958","5663","340","12","68","35702","2958","42","50.1546903274765","15.784250773451639","7898","5782","305","31.8","61","35511","2898","42","52.99095263437999","15.662586482171367","8383","5924","320","35.6","64","39851","3383","42","50.67367361771119","15.793593112316206","8196","5819","300","34.4","60","39636","3196","42","50.14196143381048","15.781379391931857","7692","5740","322","33.6","64.4","30669","2692","42","48.097531607465385","15.484647802528597","7813","5761","318","41.6","63.6","33110","2813","42","49.033816425120776","15.48140658352994","8139","5820","306","33.4","61.199999999999996","35656","3139"
,"43","50.925874125874124","15.865734265734266","8211","5880","320","31.6","64","38365","3211","43","50.44295885645958","15.310614707321049","8473","5991","310","31.4","62","40581","3473","43","50.8436148898028","15.142887271960351","8432","5985","328","19.8","65.60000000000001","40293","3432","43","51.12962755843865","14.992730119673414","8036","5777","340","10.6","68","35987","3036","43","50.68185741412049","15.651073134242477","7968","5868","303","28.999999999999996","60.6","35907","2968","43","53.461195828748096","15.553110097992978","8453","6064","318","32.2","63.6","40642","3453","43","51.212004617160446","15.731325234980487","8286","5915","299","32.6","59.8","40551","3286","43","50.528528879285176","15.704023827600302","7722","5827","320","32","64","31228","2722","43","48.66516373991457","15.395111532985286","7871","5837","315","39.4","63","33714","2871","43","49.56526554798693","15.37353934762142","8183","5923","305","29.2","61","36223","3183"
,"44","51.41629009148022","15.755538410669018","8280","5986","319","28.199999999999996","63.800000000000004","38985","3280","44","50.894770681525934","15.227175310758682","8543","6107","308","28.000000000000004","61.6","41073","3543","44","51.22546474192543","15.001557794163464","8527","6100","328","19","65.60000000000001","40516","3527","44","51.57146007940009","14.837891486546095","8082","5868","338","9","67.60000000000001","36286","3082","44","51.10214748324054","15.577775252812181","8038","5945","299","25.4","59.8","36142","3038","44","53.85370896872577","15.4561902300336","8515","6192","316","28.4","63.2","41273","3515","44","51.77304964539007","15.602836879432624","8364","5999","298","29.599999999999998","59.599999999999994","41130","3364","44","50.92651388327657","15.586214858858167","7757","5945","320","30.2","64","31905","2757","44","49.03649036490365","15.398582557254144","7926","5933","315","38.6","63","34304","2926","44","50.02460495379737","15.255071354366013","8234","6056","303","25","60.6","37103","3234"
,"45","51.91005147656461","15.643457057707938","8352","6082","318","25.8","63.6","39395","3352","45","51.356905727986515","15.123570638140906","8622","6215","306","24.8","61.199999999999996","41709","3622","45","51.532361217702736","14.893834740342799","8610","6188","328","18","65.60000000000001","41128","3610","45","51.974792198620094","14.662899983701852","8125","5968","337","7.199999999999999","67.4","36871","3125","45","51.5625","15.456989247311828","8101","6034","298","21.4","59.599999999999994","36403","3101","45","54.29677550812491","15.337985838724466","8576","6327","315","25.6","63","41733","3576","45","52.218721631868426","15.512361830512095","8462","6100","297","26.200000000000003","59.4","41724","3462","45","51.38880967318771","15.456567615353903","7807","6031","320","28.999999999999996","64","32498","2807","45","49.543879907621246","15.317551963048498","7980","6020","313","35.199999999999996","62.6","34817","2980","45","50.536301406780574","15.113458739826443","8277","6165","303","23","60.6","37466","3277"
,"46","52.3542600896861","15.48686739269699","8410","6168","317","24","63.4","39998","3410","46","51.77477944992216","15.007784120394396","8682","6321","306","23.400000000000002","61.199999999999996","41978","3682","46","51.86155473827397","14.776563051035316","8684","6279","325","15.8","65","42162","3684","46","52.28295819935691","14.4962486602358","8186","6074","337","6.2","67.4","37305","3186","46","51.94102380032029","15.368049036390746","8163","6119","297","18.2","59.4","36712","3163","46","54.641816537727316","15.206470410931377","8646","6423","314","23.599999999999998","62.8","42231","3646","46","52.70014708972474","15.407648665686068","8534","6190","295","23.400000000000002","59","42320","3534","46","51.745136735269234","15.393290104313504","7850","6108","320","28.4","64","32970","2850","46","50.01708428246013","15.205011389521639","8045","6102","311","32.800000000000004","62.2","35204","3045","46","50.99228518222931","14.998669859005053","8327","6270","303","20.200000000000003","60.6","38159","3327"
,"47","52.78319026804993","15.356258886723891","8474","6237","317","21","63.4","40741","3474","47","52.176136654221864","14.92865544929167","8744","6414","304","21.4","60.8","42438","3744","47","52.158808933002476","14.674937965260545","8756","6389","325","13","65","42488","3756","47","52.56864716152585","14.353737897465743","8229","6172","337","4.8","67.4","38033","3229","47","52.25475762037188","15.27346093025792","8236","6197","296","16.2","59.199999999999996","37080","3236","47","54.987098054783644","15.095275903136166","8712","6527","311","20.200000000000003","62.2","43224","3712","47","53.11237700673226","15.245986535473849","8612","6278","291","20.8","58.199999999999996","43209","3612","47","52.0258596667224","15.365323524494231","7899","6176","316","26","63.2","33218","2899","47","50.41025064628526","15.12307519388558","8088","6175","310","31.4","62","35652","3088","47","51.36115198654614","14.878074416649149","8377","6375","303","18","60.6","39095","3377"
,"48","53.17316174562815","15.219760261532873","8522","6312","317","19.2","63.4","41526","3522","48","52.5366517204897","14.826943422842461","8810","6512","303","19.2","60.6","43052","3810","48","52.376295716800314","14.512028163504793","8816","6497","324","11.799999999999999","64.8","43150","3816","48","52.82654127481714","14.1901776384535","8268","6261","336","3.8","67.2","38401","3268","48","52.608344549125164","15.144010767160163","8269","6274","294","14.399999999999999","58.8","37599","3269","48","55.31456548347613","15.025703794369646","8768","6611","310","18","62","43524","3768","48","53.49241224260385","15.124418782893056","8684","6376","291","19","58.199999999999996","43695","3684","48","52.380427595327305","15.290941150540005","7948","6255","316","24.8","63.2","33558","2948","48","50.84049930651873","15.034674063800276","8158","6253","308","29.2","61.6","36373","3158","48","51.74454828660436","14.755970924195221","8445","6475","303","14.2","60.6","39847","3445"
,"49","53.50953427738868","15.111701855733347","8572","6380","315","16.6","63","41930","3572","49","52.88361233917838","14.703690825095626","8871","6601","303","17","60.6","43415","3871","49","52.61381172839506","14.395254629629632","8863","6590","323","10.6","64.60000000000001","43624","3863","49","52.977603467850145","14.036536278253688","8310","6368","336","3.2","67.2","38896","3310","49","52.91427355881727","15.028717294192726","8306","6362","294","12.4","58.8","38222","3306","49","55.581855948987965","14.91715376068789","8821","6682","310","16.2","62","44177","3821","49","53.890707630319824","14.978594812389826","8747","6471","291","16.2","58.199999999999996","44148","3747","49","52.6815429101424","15.216323858366524","8009","6321","315","23.400000000000002","63","33791","3009","49","51.17579345502384","14.920791536479747","8227","6308","307","26.6","61.4","37075","3227","49","52.09156700713442","14.6281373505107","8490","6582","302","11","60.4","40291","3490"
,"50","53.80034319168266","15.02472998889674","8620","6472","315","14.399999999999999","63","42423","3620","50","53.17063608742527","14.583945898265217","8916","6685","303","15.2","60.6","43786","3916","50","52.775661778708816","14.273471719672443","8928","6674","323","9.4","64.60000000000001","44374","3928","50","53.19387755102041","13.903061224489797","8368","6470","336","2.8000000000000003","67.2","39286","3368","50","53.126150286585684","14.928747962349476","8342","6479","292","9.8","58.4","38548","3342","50","55.769230769230774","14.797671311318956","8866","6767","310","13.200000000000001","62","44761","3866","50","54.14697248619335","14.866411264242002","8817","6576","291","13.600000000000001","58.199999999999996","45056","3817","50","52.97227316862661","15.131082101629087","8046","6392","314","21.2","62.8","34285","3046","50","51.47082723874533","14.854542499593695","8276","6369","306","24.8","61.199999999999996","37481","3276","50","52.33668596972467","14.517931524941583","8548","6667","301","9","60.199999999999996","40846","3548"
,"51","54.116066095958594","14.881544893489945","8673","6557","314","12.6","62.8","43034","3673","51","53.487922705314006","14.497584541062803","8947","6771","300","13.200000000000001","60","44179","3947","51","52.924608018026476","14.162989390667544","8978","6752","323","7.3999999999999995","64.60000000000001","44781","3978","51","53.34510595358224","13.75882946518668","8412","6555","335","2","67","39675","3412","51","53.37286108077183","14.828106308836531","8361","6556","292","8.200000000000001","58.4","38707","3361","51","56.07776519441299","14.665911664779163","8929","6845","310","10","62","45740","3929","51","54.42838887250565","14.730168092008258","8886","6653","291","12","58.199999999999996","45470","3886","51","53.27781336749947","15.027759982916933","8083","6466","314","19.400000000000002","62.8","34843","3083","51","51.79948586118252","14.802913453299057","8320","6430","305","23","61","38006","3320","51","52.59586872392823","14.414233301502739","8613","6755","301","7.199999999999999","60.199999999999996","41392","3613"
,"52","54.39268867924528","14.730738993710693","8739","6681","312","10.2","62.4","43635","3739","52","53.760671531454186","14.417894787046311","8986","6852","300","11.600000000000001","60","44551","3986","52","53.08487461178325","14.040699021925555","9024","6826","323","6.4","64.60000000000001","45496","4024","52","53.36694454150651","13.6275146009085","8472","6654","334","1.2","66.8","40227","3472","52","53.558572457060585","14.702252391237272","8393","6642","292","6.800000000000001","58.4","38970","3393","52","56.27709663885133","14.568085403943872","8990","6917","310","8.799999999999999","62","46150","3990","52","54.708563669867125","14.586364077199107","8955","6770","290","9.6","57.99999999999999","46243","3955","52","53.517401883000105","14.958214323495186","8133","6557","313","17.599999999999998","62.6","34971","3133","52","52.092260487753265","14.738401311961063","8372","6491","303","20.200000000000003","60.6","38591","3372","52","52.8080386012038","14.306322439436899","8687","6844","301","6.4","60.199999999999996","42216","3687"
,"53","54.60730948678072","14.599533437013998","8797","6786","311","9.4","62.2","44009","3797","53","53.95140363293229","14.324133050247701","9031","6942","299","9.6","59.8","45076","4031","53","53.15307057745188","13.932172318973418","9074","6916","322","5.2","64.4","46391","4074","53","53.42655269529127","13.498690646771086","8512","6755","334","1","66.8","40744","3512","53","53.728528467302105","14.603190784443651","8441","6714","292","6","58.4","39276","3441","53","56.420897311753585","14.432609397334808","9053","6996","309","7.000000000000001","61.8","46488","4053","53","54.87904191616767","14.452694610778444","9010","6857","289","7.6","57.8","46821","4010","53","53.72571608105985","14.871445776823586","8170","6632","312","16.8","62.4","35653","3170","53","52.323877316026376","14.676018004815242","8436","6556","301","16.6","60.199999999999996","38938","3436","53","52.98606666338437","14.199202402638964","8740","6927","300","4.3999999999999995","60","42597","3740"
,"54","54.74946056101654","14.480939822584512","8838","6881","311","8.799999999999999","62.2","44631","3838","54","54.212317590563664","14.182479369667583","9075","7011","299","8.799999999999999","59.8","45651","4075","54","53.25269547884389","13.799039594092596","9135","6989","322","5","64.4","46985","4135","54","53.39497113785344","13.389100870756284","8545","6838","334","1","66.8","41322","3545","54","53.89741518578353","14.489095315024233","8473","6787","292","5.2","58.4","39557","3473","54","56.6076480788537","14.315049739892308","9112","7088","308","6.4","61.6","46959","4112","54","55.050170390003785","14.322226429382809","9072","6957","289","6.4","57.8","47126","4072","54","53.90122432039842","14.826727536833367","8200","6691","312","15","62.4","36059","3200","54","52.60160497023038","14.610406419880922","8492","6632","300","15","60","39208","3492","54","53.12895993761575","14.065698411151184","8802","6992","300","3.5999999999999996","60","43017","3802"
